vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,5.0,5.000000000000089,2.63910310758774,-130.0,-46.7049468475556,6.283185307179586,0.0
1,9.108571473146185,5.000000000000089,6.73800325233652,-129.99999999999997,-46.43748884925999,6.208507499075757,0.0
2,13.21714294629237,5.000000000000089,10.805524767757083,-129.99999999999997,-45.86496382878963,6.133829690971927,0.0
3,17.325714419438555,5.000000000000088,14.818994541298668,-129.99999999999997,-44.99056314584053,6.059151882868098,0.0
4,21.434285892584683,5.000000000000088,18.756040754754633,-129.99999999999997,-43.81916087053718,5.984474074764269,0.0
5,25.542857365730868,5.000000000000088,22.594717588889143,-129.99999999999994,-42.357286614469714,5.90979626666044,0.0
6,29.651428838877052,5.000000000000088,26.313627553467338,-129.99999999999994,-40.61308913343873,5.83511845855661,0.0
7,33.76000031202324,5.000000000000087,29.89204076079878,-129.99999999999994,-38.59629090479271,5.7604406504527805,0.0
8,37.86857178516942,5.000000000000087,33.31001047794171,-129.99999999999994,-36.31813393255229,5.685762842348951,0.0
9,41.97714325831561,5.000000000000087,36.54848431345871,-129.99999999999994,-33.791317082413435,5.6110850342451215,0.0
10,46.08571473146179,5.000000000000086,39.589410418948496,-129.99999999999991,-31.029925295936096,5.536407226141292,0.0
11,50.19428620460798,5.000000000000086,42.41583811336686,-129.99999999999991,-28.049351078490957,5.4617294180374625,0.0
12,54.302857677754105,5.000000000000086,45.0120123692384,-129.99999999999991,-24.86620869860537,5.387051609933634,0.0
13,58.41142915090029,5.000000000000086,47.363461634075556,-129.99999999999991,-21.49824157697687,5.312373801829804,0.0
14,62.520000624046475,5.000000000000085,49.45707849747202,-129.99999999999991,-17.964223381384816,5.237695993725975,0.0
15,66.62857209719266,5.0,51.2811927542176,-130.0,-14.2838533788156,5.163018185622145,-8.526512829121202e-14
16,5.000000000000021,373.6500000000001,2.6391031075871,238.65,-46.704946847555505,6.283185307179586,368.65
17,66.62857209719269,373.65,51.2811927542169,238.65,-14.2838533788156,5.163018185622145,368.64999999999986
18,62.52000062404644,373.6500000000001,49.457078497471365,238.6500000000001,-17.96422338138481,5.237695993725976,368.65
19,58.41142915090031,373.6500000000001,47.36346163407489,238.6500000000001,-21.498241576976874,5.312373801829805,368.65
20,54.302857677754126,373.6500000000001,45.01201236923773,238.6500000000001,-24.866208698605373,5.387051609933635,368.65
21,50.19428620460794,373.6500000000001,42.41583811336618,238.6500000000001,-28.04935107849096,5.461729418037464,368.65
22,46.085714731461756,373.6500000000001,39.589410418947814,238.6500000000001,-31.029925295936106,5.536407226141294,368.65
23,41.97714325831557,373.6500000000001,36.54848431345801,238.65000000000006,-33.79131708241346,5.611085034245123,368.65
24,37.86857178516939,373.6500000000001,33.310010477941,238.65000000000006,-36.3181339325523,5.685762842348953,368.65
25,33.7600003120232,373.6500000000001,29.892040760798064,238.65000000000006,-38.59629090479271,5.760440650452782,368.65
26,29.651428838877017,373.6500000000001,26.313627553466617,238.65000000000006,-40.613089133438734,5.835118458556612,368.65
27,25.542857365730832,373.6500000000001,22.594717588888415,238.65000000000006,-42.357286614469714,5.909796266660441,368.65
28,21.434285892584647,373.6500000000001,18.756040754753894,238.65000000000003,-43.819160870537175,5.984474074764271,368.65
29,17.325714419438462,373.6500000000001,14.81899454129792,238.65000000000003,-44.99056314584051,6.0591518828681,368.65
30,13.217142946292277,373.6500000000001,10.805524767756324,238.65000000000003,-45.8649638287896,6.13382969097193,368.65
31,9.108571473146093,373.6500000000001,6.738003252335755,238.65000000000003,-46.437488849259964,6.208507499075759,368.65
