vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,7.12229944480868,161.22863213746334,-52.8226529506803,389.649996632475,0.0924178515835905,8.173584387858604e-17,0.9999999999999971
1,9.717610693310068,161.212493811417,-52.092494920327596,389.64999663258106,2.5831271561711233,0.07803210657833962,1.0000000000000973
2,12.400004586778506,161.1970169628915,-51.1926996950857,389.64999663257447,5.110332660642017,0.15606421315667904,0.9999999999994991
3,14.522928880486624,161.18485268119815,-50.382515603785784,389.64999663257055,7.072763435855628,0.2160394181256008,0.9999999999990393
4,17.361616711609994,161.1683381513644,-49.1782235563174,389.649996632569,9.643664027652573,0.29407152470394027,0.9999999999984409
5,20.645598185327916,161.15013952388117,-47.633745056425504,389.6499966325624,12.542174407252114,0.3818576446045719,0.9999999999977677
6,24.01099341492046,161.13134431464675,-45.90261127025662,389.6499966325462,15.428697580659808,0.4696437645052036,0.9999999999970947
7,27.446365658517166,161.1139351999879,-43.99579409101146,389.6499966325233,18.287031099131127,0.5574298844058353,0.9999999999964216
8,30.939858112025245,161.0977592771271,-41.92426541189076,389.6499966324966,21.10097251392154,0.645216004306467,0.9999999999957486
9,34.47930425938699,161.08403827349088,-39.69899712609522,389.64999663246914,23.85431937628653,0.7330021242070986,0.9999999999950756
10,38.05232895607952,161.07262954193072,-37.3309611268256,389.6499966324438,26.53086923748156,0.8207882441077302,0.9999999999944024
11,41.64651777443809,161.06224870788287,-34.831129307282595,389.64999663242355,29.11441964876211,0.908574364008362,0.9999999999937293
12,45.249785611022595,161.05574406730534,-32.21025017287953,389.6499966324127,31.588322004047683,0.9963604839089939,0.9999999999930563
13,48.848052842830576,161.05065510264623,-29.4789416666037,389.64999663239985,33.93206080424875,1.0841466038096255,0.9999999999923831
14,52.42581728596266,161.0511985819585,-26.65173410468666,389.6499966323459,36.12572817480393,1.171932723710257,0.9999999999917101
15,55.97354943076117,161.05339818429545,-23.738665465289568,389.64999663226587,38.151866539833975,1.2597188436108888,0.9999999999910371
16,59.48333886068092,161.06121863648494,-20.749764873974392,389.64999663217486,39.993021541518644,1.3475049635115204,0.999999999990364
17,62.94926718951003,161.0726788471944,-17.6950614563031,389.64999663208783,41.63173882203769,1.4352910834121522,0.9999999999896908
