vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,6.008890866275955,156.1237752287611,-51.0001635348836,389.649996632632,-14.3927920499561,1.0,0.0
1,5.0,5.130793575757764,-51.2811495262791,238.65,-14.283853378835099,1.0,1.0
2,66.61310939032177,5.119589055673146,-2.63905987965693,238.65,-46.7049468475562,2.0367206895532594e-17,0.9999999999999997
3,63.31830286151566,5.089844431784769,-5.928543489991297,238.65,-46.51422365490853,0.053473308187596054,1.000000012257817
4,60.04495861915982,5.06679532696441,-9.179362622927878,238.65,-46.12961213669684,0.10659587109908322,0.9999999888856831
5,57.49107375611849,5.049242243570546,-11.696580930306286,238.65,-45.69661771654992,0.14804256574064187,1.000000049984078
6,55.04360949712569,5.036005175151502,-14.087671095625808,238.65,-45.17309081796831,0.18776193107708056,1.0000001309889563
7,52.59135117412113,5.024779789415106,-16.45756704435275,238.65,-44.54172534160976,0.2275612059477049,1.000000087685649
8,50.12908914162324,5.015979224806927,-18.806060978857232,238.65,-43.80096120296671,0.26752549597927067,0.9999999087871572
9,47.65790493656445,5.008867750756707,-21.1272801277752,238.65,-42.95241858475144,0.30763672047181034,0.9999997961136569
10,45.18624662512637,5.0038976373680555,-23.40889918856708,238.65,-42.00134006482682,0.3477552377377086,0.9999998847496452
11,42.72303090445637,5.001236578049429,-25.638323369550598,238.65,-40.95313639536762,0.38773567527526165,1.0000000459375753
12,40.27124508375009,5.0,-27.808331579516985,238.65,-39.811317371927636,0.4275278101432313,1.000000104974088
13,37.82496697868734,5.000462189858297,-29.920329438881154,238.65,-38.5763410746442,0.46722981476916914,1.0000000522247126
14,35.3776190171408,5.0032963961288885,-31.97649870280878,238.65,-37.24838439573913,0.5069507183885078,0.9999999965669781
15,32.922182962190746,5.007143765386104,-33.97857843265338,238.65,-35.82618525019416,0.5468034604226526,1.000000004418096
16,30.45181292812314,5.0130043033900336,-35.92641981325422,238.65,-34.30611185357788,0.5868986352663594,0.9999999847856359
17,27.976282022930718,5.019632025324171,-37.80789834635635,238.65,-32.696673905225175,0.6270763260188883,1.0000000016907757
