vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,125.07045687724894,171.9302491362252,228.6318835454596,243.55207704858574,-474.40510876719645,0.337649405246121,0.3333333333333333
1,152.4493704261608,169.29083709661612,223.8737695703284,270.09497123803203,-479.8165258421629,0.20045839376796087,0.35453216374264945
2,147.68819923386718,196.9914878488595,246.43796114820168,269.8802990984251,-463.02882798599103,0.21070521470949238,0.27229532163741377
3,56.842374255595175,172.87150812671226,234.8091932022775,248.5213264030751,-482.6444102931118,0.690488045191056,0.3333333333333333
4,39.69031898806816,196.9943811322945,252.3940509834933,269.3144031593457,-471.0415704577178,0.7892949783460725,0.27229532163742154
5,34.926584104286206,169.29317488004062,229.82989143693575,269.52907225561484,-487.829311405708,0.7995417570313209,0.3545321637426743
6,120.89917375087606,253.88668217805582,294.40542304394563,252.62758263841553,-426.1549544489846,0.33635443540854715,0.09502923976608126
7,121.41613807595648,253.97527323764257,294.42633991884225,253.15109131268312,-426.17637427964706,0.3332502377571583,0.09502923976608126
8,113.59738436698821,263.6321577192663,302.8748866907651,246.99041318334127,-419.46131739120835,0.37764671187718496,0.06335282651072084
9,120.7222127318444,253.85647983408768,294.3982638971734,252.44840214180866,-426.14762316986463,0.33741690442382494,0.09502923976608126
10,120.57429504610084,253.83123840156836,294.392279759899,252.2986296171155,-426.14149515681123,0.3383049959248461,0.09502923976608126
11,120.42637759514375,253.80599872158476,294.3862956363778,252.14885710001104,-426.13536716214645,0.3391930874258673,0.09502923976608126
12,120.24665822987254,253.77533577919925,294.3790249430164,251.96688350095766,-426.1279216709798,0.340272118599608,0.09502923976608126
13,120.06693946683407,253.74467614799298,294.37175426589346,251.78490991087475,-426.1204762015242,0.34135114977334857,0.09502923976608126
14,119.8672527466017,253.71061437584729,294.363675752086,251.58271704203423,-426.11220347951706,0.3425500732997271,0.09502923976608126
15,119.66756723853112,253.6765560254658,294.35559725250647,251.3805241810724,-426.1039307765327,0.3437489968261056,0.09502923976608126
16,119.4878512137883,253.64590859242395,294.34832661251806,251.1985506115527,-426.0964853567263,0.34482802799984624,0.09502923976608126
17,119.30815870503938,253.61513473866486,294.3410559793404,251.01657704582598,-426.0890399460256,0.3459070591735869,0.09502923976608126
18,119.12851702878164,253.5840970590518,294.3337853507405,250.834603482666,-426.08159454144504,0.3469860903473275,0.09502923976608126
19,118.9505961221993,253.55380774982456,294.3265873867793,250.65444855608987,-426.0742235489865,0.3480543377341025,0.09502923976608126
20,118.75290593249727,253.5201591888487,294.31858964910487,250.45427641554343,-426.0660335574457,0.3492412792749636,0.09502923976608126
21,118.55521650365444,253.48651139318378,294.31059190862106,250.25410427351792,-426.0578435621477,0.35042822081582464,0.09502923976608126
22,118.35752800994837,253.45286414696062,294.3025941623558,250.05393212838118,-426.0496535591188,0.3516151623566857,0.09502923976608126
23,118.15984036606665,253.41921881161318,294.29459640733705,249.85375997850105,-426.04146354438507,0.3528021038975468,0.09502923976608126
24,117.98192601113237,253.3889184596261,294.2873984178796,249.67360503820436,-426.03409251783285,0.35387035128432176,0.09502923976608126
25,117.79690543230811,253.35479716057398,294.2798946776209,249.48579791621552,-426.0264083864412,0.35498397303516827,0.09502923976608126
26,112.16064204351495,263.38459399056944,302.81673214528297,245.53510009966698,-419.40176216568443,0.3864713810923315,0.06335282651072084
27,111.92631912383969,263.34469811728053,302.8072505922837,245.2978364429333,-419.39205209805937,0.3879100893239857,0.06335282651072084
28,111.6931665273881,263.3050004829245,302.7978162734434,245.06175830413284,-419.382390357665,0.38934160836432935,0.06335282651072084
29,112.90265848081975,263.510922141718,302.8467561597316,246.28643449528883,-419.43250950555483,0.38191547169209317,0.06335282651072084
30,112.64230305811931,263.4665981887325,302.8362215680442,246.0228084776016,-419.42172116606395,0.38351403639393117,0.06335282651072084
31,111.44829617729637,263.26330939453186,302.78790767644836,244.8138160888654,-419.37224285582056,0.3908450676494201,0.06335282651072084
32,111.19049063685897,263.21970100209666,302.7774773892137,244.55282417731692,-419.36156102744997,0.3924276563705682,0.06335282651072084
33,113.38430915529517,263.5929308573747,302.86624475617253,246.77414239992518,-419.4524674013396,0.37895812699369286,0.06335282651072084
34,112.39496413329412,263.4244887063138,302.8262135575294,245.77236367579508,-419.41147204515613,0.38503267286067727,0.06335282651072084
35,113.14999489440243,263.5530267657182,302.8567638799177,246.53687913080134,-419.44275823836176,0.38039683522534706,0.06335282651072084
36,134.4816335726127,198.3979718573837,248.83650529391605,257.09661922009286,-460.34307465265846,0.27985271815799645,0.26169590643274787
37,142.94526533038817,224.69502179874445,269.002150747737,269.665627146786,-446.24112746835,0.2220560310698719,0.19005847953216248
38,129.25120343268483,197.50378112977504,248.6248126578633,251.79889161566248,-460.1262850304673,0.307990168595173,0.26169590643274787
39,124.02092637089743,196.60647705542394,248.41312889060296,246.5011682557725,-459.9095072744332,0.33612761903234945,0.26169590643274787
40,123.52569612142096,196.52138367046769,248.39308562839017,245.99953855266742,-459.8889818819821,0.33879189353541295,0.26169590643274787
41,69.53361766517106,253.3634795795422,300.2377879682044,248.96763419000524,-434.04096449220356,0.6452994507657794,0.09502923976608332
42,76.25426402535297,263.207892162666,308.7307971014786,243.92103566540135,-427.37142280166455,0.6071732598157054,0.06335282651072223
43,76.03383203165104,263.2452858182758,308.73971398858936,244.14417294105576,-427.3805545476575,0.6085263102429838,0.06335282651072223
44,75.81342683690521,263.28283669844313,308.7486309005552,244.3673102273843,-427.38968632692144,0.6098793606702624,0.06335282651072223
45,75.59302431324289,263.3204023732012,308.7575478359185,244.59044752374356,-427.39881813750526,0.6112324110975409,0.06335282651072223
46,75.37262137313495,263.3579629232649,308.7664647932216,244.81358482949008,-427.4079499774581,0.6125854615248194,0.06335282651072222
47,75.15221945959577,263.39552537612747,308.77538177100683,245.03672214398048,-427.41708184482883,0.6139385119520979,0.0633528265107222
48,74.93181839147184,263.43308699072884,308.7842987678165,245.25985946657127,-427.42621373766656,0.6152915623793763,0.0633528265107222
49,74.71141845136107,263.4706477366838,308.793215782193,245.48299679661906,-427.43534565402024,0.616644612806655,0.0633528265107222
50,74.49102007376273,263.50820848752477,308.80213281267856,245.7061341334804,-427.44447759193883,0.6179976632339335,0.0633528265107222
51,74.27062253676677,263.5457632837493,308.81104985781565,245.92927147651181,-427.4536095494715,0.619350713661212,0.0633528265107222
52,74.05023529744027,263.58336630646136,308.81996691614654,246.15240882506995,-427.462741524667,0.6207037640884905,0.0633528265107222
53,73.83055425455775,263.6248810864429,308.82888398621355,246.37554617851134,-427.47187351557454,0.6220568145157691,0.0633528265107222
54,69.36524017734801,253.39580555131056,300.2446270034589,249.13877408386313,-434.0479683312939,0.6463142385862383,0.09502923976608332
55,69.19622758974695,253.42463571672116,300.2514660314304,249.3099139738462,-434.05497216064487,0.6473290264066971,0.09502923976608332
56,69.02720605752356,253.45342211340272,300.2583050516098,249.48105385970794,-434.06197597957515,0.648343814227156,0.09502923976608332
57,68.85818395914579,253.48221411615606,300.26514406348775,249.6521937412018,-434.0689797874035,0.6493586020476149,0.09502923976608332
58,68.68915955229723,253.5110017887023,300.2719830665552,249.8233336180813,-434.0759835834487,0.6503733898680738,0.09502923976608332
59,68.52013679911173,253.5398087754323,300.2788220603028,249.9944734900999,-434.0829873670294,0.6513881776885327,0.09502923976608332
60,68.35117414202071,253.568976074744,300.2856610442214,250.16561335701107,-434.0899911374644,0.6524029655089916,0.09502923976608332
61,68.18218182979751,253.5980063043682,300.2925000178018,250.3367532185683,-434.09699489407234,0.6534177533294505,0.09502923976608332
62,68.0131529733382,253.62683177367842,300.2993389805348,250.50789307452507,-434.1039986361721,0.6544325411499093,0.09502923976608331
63,67.84412764510104,253.65568699083218,300.3061779319111,250.67903292463484,-434.11100236308226,0.6554473289703682,0.09502923976608331
64,67.67509895465224,253.68453032914624,300.3130168714216,250.8501727686511,-434.1180060741216,0.6564621167908271,0.09502923976608331
65,67.50606959765084,253.7133769955326,300.3198557985571,251.02131260632734,-434.1250097686089,0.657476904611286,0.09502923976608331
66,67.33704219215565,253.74224157232027,300.32669471280826,251.19245243741702,-434.13201344586287,0.6584916924317449,0.09502923976608331
67,67.16800777940604,253.77106986939572,300.333533613666,251.36359226167363,-434.1390171052022,0.6595064802522037,0.09502923976608331
68,66.99898456429692,253.79996886794063,300.3403725006211,251.53473207885065,-434.14602074594563,0.6605212680726626,0.09502923976608331
69,66.82994797924788,253.82879103539798,300.34721137316427,251.70587188870155,-434.15302436741194,0.6615360558931216,0.09502923976608331
70,66.66103967267001,253.85835776785618,300.3540502307877,251.87701169098054,-434.1600279689217,0.6625508437135805,0.09502923976608331
71,113.71726190383855,186.55400259721517,241.38827134934638,234.7292184662776,-464.2998875941081,0.393108711866291,0.28557504873294304
72,114.14330580747917,170.05246491615642,228.1895211009819,232.48169785752486,-473.9520955534617,0.393924306120474,0.3333333333333333
73,122.04006095653375,196.26585655963802,248.33295635087316,244.49464969552176,-459.82740638570823,0.3467847170446029,0.26169590643274787
74,120.71618875474894,196.03901780303573,248.27938094033178,243.15378560816038,-459.7725424208622,0.3539063662897694,0.26169590643274787
75,136.92702408966008,141.7588737228468,203.42126976247445,250.34788334631438,-493.6247041693006,0.2883069550542756,0.4261695906432297
76,142.69382143310546,142.7552234280439,203.65475714496102,256.1908104967196,-493.86381618992834,0.2601695046170991,0.4261695906432297
77,131.1594969194937,140.76710753777857,203.1877875389486,244.50495820785287,-493.3855990570404,0.31644440549145203,0.4261695906432297
78,65.33786239754889,196.26553323668784,254.28903052098562,243.92871935326627,-467.84012824198476,0.6532154006824642,0.26169590643275
79,73.6611188952336,186.55504695899856,247.34436505533785,234.1632652813847,-472.3126360004129,0.6068913666184207,0.2855750487329444
80,66.6619146540038,196.0395998129369,254.23545043784353,242.58785125154057,-467.7852580480873,0.6460937514372977,0.26169590643275
81,64.34770114353327,196.4371277981224,254.32912021805694,244.93198136457767,-467.881183257888,0.6585439496885908,0.26169590643275
82,62.306447314488395,171.93159324188144,234.5880105974374,242.98613152957523,-482.41790189539864,0.662350594753879,0.3333333333333333
83,75.92136877411836,224.7201160455658,277.9991068664741,238.07952734371327,-449.8026260756271,0.6016140666739642,0.17446393762183332
84,63.35747591302943,196.6082439148716,254.36920999579223,245.93524319330297,-467.9222383845455,0.6638724986947167,0.26169590643275
85,44.43206953992879,224.6978981597132,274.958211230856,269.09973399649203,-454.253830452522,0.7779442043842614,0.19005847953216662
86,52.897262744408664,198.4016431936272,254.79259935276647,256.53070453539897,-468.3558230409211,0.7201473995690701,0.26169590643275
87,141.04456464175712,84.63784729701166,157.46494548752028,245.1221534357591,-527.4160863069474,0.2883069550542756,0.5928362573098964
88,147.35639958966055,85.73153075224468,157.7205151284713,251.51754780539372,-527.6778142331843,0.2601695046170991,0.5928362573098964
89,162.01651804311794,113.88258359716855,178.7453869702226,270.5243154644539,-513.3919223020131,0.18268960398807715,0.5190058479531261
90,134.73180195591058,83.54822754709136,157.2093802436028,238.7267603149851,-527.1543642747388,0.31644440549145203,0.5928362573098964
91,131.38532834285405,57.34312873479894,136.64178669758812,231.1629762208038,-541.9085530128978,0.337649405246121,0.6666666666666666
