vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,5.000000000000012,210.00000000000009,53.1182607292674,-335.0,-5.70238584745777e-10,0.2703595269523425,205.00000000000009
1,8.611364437164921,210.0,53.02250045786931,-334.9999999999999,-3.6094069805371634,0.20276964518615867,205.0
2,12.222728872328124,210.0,52.68318515549406,-334.9999999999999,-7.204105007101614,0.13517976345743854,205.0
3,15.83409330749133,210.0,52.10186435745073,-334.9999999999999,-10.767678341042508,0.06758988172871838,205.0
4,19.44545774265444,210.00000000000009,51.2811927542179,-335.0,-14.2838533788156,0.0,205.00000000000009
5,19.445457742654426,5.0,51.2811927542176,-130.0,-14.2838533788156,0.0,0.0
6,15.834093307491248,5.0,52.10186435745039,-129.99999999999991,-10.767678341042426,0.06758988172871966,0.0
7,12.22272887232807,5.0,52.68318515549371,-129.99999999999991,-7.2041050071015595,0.13517976345743932,0.0
8,8.611364437164893,5.000000000000001,53.022500457868965,-129.99999999999991,-3.6094069805371367,0.20276964518615898,0.0
9,5.0,5.000000000000086,53.1182607292671,-130.0,-5.702209454854e-10,0.2703595269523425,8.526512829121202e-14
