vertex,flat_x_mm,flat_y_mm,source_x_mm,source_y_mm,source_z_mm,u,v
0,5.0,5.000000000000001,51.2811927542176,-130.0,-14.2838533788156,6.283185307179586,-8.526512829121202e-14
1,8.611364435163182,5.000000000000086,52.10186435745039,-129.99999999999991,-10.767678341042426,6.215595425450867,0.0
2,12.222728870326364,5.000000000000085,52.68318515549371,-129.99999999999991,-7.2041050071015595,6.148005543722147,0.0
3,15.834093305489546,5.000000000000085,53.022500457868965,-129.99999999999991,-3.6094069805371367,6.0804156619934275,0.0
4,19.445457742653787,5.0,53.1182607292671,-130.0,-5.702209454854e-10,6.0128257802272564,-8.526512829121202e-14
5,5.000000000000023,373.6500000000001,51.2811927542169,238.65,-14.2838533788156,6.283185307179586,368.65
6,19.445457742653808,373.65,53.1182607292665,238.65,-5.70177630551362e-10,6.0128257802272564,368.64999999999986
7,15.834093305489569,373.6500000000001,53.022500457868325,238.6500000000001,-3.6094069805370936,6.0804156619934275,368.65
8,12.222728870326385,373.6500000000001,52.68318515549307,238.6500000000001,-7.204105007101544,6.148005543722148,368.65
9,8.611364435163148,373.6500000000001,52.10186435744974,238.6500000000001,-10.767678341042437,6.215595425450868,368.65
